City,month,NO2,year,month_num,dayofyear,season,NO2_prev_month,NO2_roll3
Lisbon (Portugal),2024-11-01,26.2,2024,11,306,4,19.8,21.333333333333332
Bucharest (Romania),2024-11-01,36.8,2024,11,306,4,38.1,36.86666666666666
Stockholm (Sweden),2024-11-01,13.5,2024,11,306,4,14.4,14.0
Ljubljana (Slovenia),2024-11-01,32.6,2024,11,306,4,24.3,26.0
Bratislava (Slovakia),2024-11-01,19.8,2024,11,306,4,16.2,18.266666666666666
Vienna (Austria),2024-12-01,23.1,2024,12,336,1,24.1,21.833333333333332
Brussels (Belgium),2024-12-01,22.1,2024,12,336,1,24.6,23.233333333333334
Sofia (Bulgaria),2024-12-01,28.5,2024,12,336,1,34.3,32.699999999999996
Bern (Switzerland),2024-12-01,23.7,2024,12,336,1,21.8,20.833333333333332
Nicosia (Cyprus),2024-12-01,33.3,2024,12,336,1,31.3,30.03333333333333
Prague (Czech Republic),2024-12-01,22.2,2024,12,336,1,24.7,22.866666666666664
Berlin (Germany),2024-12-01,18.2,2024,12,336,1,20.0,19.2
Copenhagen (Denmark),2024-12-01,11.2,2024,12,336,1,14.2,13.333333333333329
Tallinn (Estonia),2024-12-01,8.3,2024,12,336,1,7.2,7.833333333333332
Athens (Greece),2024-12-01,32.5,2024,12,336,1,30.5,30.766666666666662
Madrid (Spain),2024-12-01,37.6,2024,12,336,1,30.2,29.46666666666667
EU27 (aggregate),2024-12-01,24.2,2024,12,336,1,25.3,24.233333333333334
Helsinki (Finland),2024-12-01,13.2,2024,12,336,1,12.4,12.333333333333334
Paris (France),2024-12-01,24.1,2024,12,336,1,24.6,24.3
Zagreb (Croatia),2024-12-01,38.1,2024,12,336,1,33.3,33.73333333333333
Budapest (Hungary),2024-12-01,28.0,2024,12,336,1,30.6,28.366666666666664
Dublin (Ireland),2024-12-01,22.6,2024,12,336,1,27.4,23.96666666666667
Reykjavik (Iceland),2024-12-01,12.1,2024,12,336,1,10.2,10.966666666666667
Rome (Italy),2024-12-01,33.8,2024,12,336,1,32.5,31.13333333333333
Vilnius (Lithuania),2024-12-01,21.1,2024,12,336,1,23.1,23.36666666666667
Luxembourg (Luxembourg),2024-12-01,18.9,2024,12,336,1,18.3,18.233333333333334
Riga (Latvia),2024-12-01,17.7,2024,12,336,1,17.9,22.23333333333333
Valletta (Malta),2024-12-01,27.3,2024,12,336,1,43.5,34.5
Amsterdam (Netherlands),2024-12-01,21.3,2024,12,336,1,24.8,23.3
Oslo (Norway),2024-12-01,26.4,2024,12,336,1,25.1,23.899999999999995
Warsaw (Poland),2024-12-01,22.9,2024,12,336,1,23.7,24.03333333333333
Lisbon (Portugal),2024-12-01,27.0,2024,12,336,1,26.2,24.333333333333332
Bucharest (Romania),2024-12-01,29.0,2024,12,336,1,36.8,34.633333333333326
Stockholm (Sweden),2024-12-01,15.0,2024,12,336,1,13.5,14.299999999999999
Ljubljana (Slovenia),2024-12-01,38.5,2024,12,336,1,32.6,31.799999999999997
Bratislava (Slovakia),2024-12-01,18.8,2024,12,336,1,19.8,18.26666666666667
Vienna (Austria),2025-01-01,21.9,2025,1,1,1,23.1,23.033333333333335
Brussels (Belgium),2025-01-01,28.9,2025,1,1,1,22.1,25.2
Sofia (Bulgaria),2025-01-01,46.8,2025,1,1,1,28.5,36.53333333333333
Bern (Switzerland),2025-01-01,25.4,2025,1,1,1,23.7,23.633333333333336
Nicosia (Cyprus),2025-01-01,36.2,2025,1,1,1,33.3,33.599999999999994
Prague (Czech Republic),2025-01-01,23.8,2025,1,1,1,22.2,23.566666666666663
Berlin (Germany),2025-01-01,21.9,2025,1,1,1,18.2,20.03333333333333
Copenhagen (Denmark),2025-01-01,11.6,2025,1,1,1,11.2,12.333333333333329
Tallinn (Estonia),2025-01-01,11.8,2025,1,1,1,8.3,9.1
Athens (Greece),2025-01-01,37.7,2025,1,1,1,32.5,33.56666666666666
Madrid (Spain),2025-01-01,30.5,2025,1,1,1,37.6,32.76666666666667
EU27 (aggregate),2025-01-01,25.9,2025,1,1,1,24.2,25.133333333333336
Helsinki (Finland),2025-01-01,13.5,2025,1,1,1,13.2,13.033333333333333
Paris (France),2025-01-01,28.6,2025,1,1,1,24.1,25.76666666666667
Zagreb (Croatia),2025-01-01,29.4,2025,1,1,1,38.1,33.6
Budapest (Hungary),2025-01-01,24.9,2025,1,1,1,28.0,27.833333333333332
Dublin (Ireland),2025-01-01,31.7,2025,1,1,1,22.6,27.233333333333334
Reykjavik (Iceland),2025-01-01,16.3,2025,1,1,1,12.1,12.866666666666665
Rome (Italy),2025-01-01,31.7,2025,1,1,1,33.8,32.666666666666664
Vilnius (Lithuania),2025-01-01,21.1,2025,1,1,1,21.1,21.766666666666666
Luxembourg (Luxembourg),2025-01-01,21.4,2025,1,1,1,18.9,19.53333333333333
Riga (Latvia),2025-01-01,21.2,2025,1,1,1,17.7,18.933333333333334
Valletta (Malta),2025-01-01,28.0,2025,1,1,1,27.3,32.93333333333333
Oslo (Norway),2025-01-01,30.8,2025,1,1,1,26.4,27.433333333333326
Warsaw (Poland),2025-01-01,24.7,2025,1,1,1,22.9,23.766666666666662
Lisbon (Portugal),2025-01-01,23.6,2025,1,1,1,27.0,25.599999999999998
Bucharest (Romania),2025-01-01,39.0,2025,1,1,1,29.0,34.93333333333333
Stockholm (Sweden),2025-01-01,13.8,2025,1,1,1,15.0,14.1
Ljubljana (Slovenia),2025-01-01,30.3,2025,1,1,1,38.5,33.8
Bratislava (Slovakia),2025-01-01,18.1,2025,1,1,1,18.8,18.900000000000002
Vienna (Austria),2025-02-01,23.6,2025,2,32,1,21.9,22.866666666666664
Brussels (Belgium),2025-02-01,28.4,2025,2,32,1,28.9,26.466666666666665
Sofia (Bulgaria),2025-02-01,32.1,2025,2,32,1,46.8,35.8
Bern (Switzerland),2025-02-01,23.7,2025,2,32,1,25.4,24.266666666666666
Nicosia (Cyprus),2025-02-01,30.0,2025,2,32,1,36.2,33.166666666666664
Prague (Czech Republic),2025-02-01,35.0,2025,2,32,1,23.8,27.0
Berlin (Germany),2025-02-01,26.4,2025,2,32,1,21.9,22.166666666666668
Copenhagen (Denmark),2025-02-01,12.1,2025,2,32,1,11.6,11.633333333333331
Tallinn (Estonia),2025-02-01,11.8,2025,2,32,1,11.8,10.633333333333333
Athens (Greece),2025-02-01,28.0,2025,2,32,1,37.7,32.73333333333333
Madrid (Spain),2025-02-01,34.6,2025,2,32,1,30.5,34.23333333333334
EU27 (aggregate),2025-02-01,27.8,2025,2,32,1,25.9,25.96666666666667
Helsinki (Finland),2025-02-01,13.3,2025,2,32,1,13.5,13.333333333333336
Paris (France),2025-02-01,30.4,2025,2,32,1,28.6,27.7
Zagreb (Croatia),2025-02-01,38.5,2025,2,32,1,29.4,35.333333333333336
Budapest (Hungary),2025-02-01,33.4,2025,2,32,1,24.9,28.766666666666666
Dublin (Ireland),2025-02-01,25.0,2025,2,32,1,31.7,26.433333333333334
Reykjavik (Iceland),2025-02-01,7.0,2025,2,32,1,16.3,11.799999999999999
Rome (Italy),2025-02-01,35.8,2025,2,32,1,31.7,33.766666666666666
Vilnius (Lithuania),2025-02-01,33.0,2025,2,32,1,21.1,25.066666666666666
Luxembourg (Luxembourg),2025-02-01,22.5,2025,2,32,1,21.4,20.933333333333334
Riga (Latvia),2025-02-01,26.8,2025,2,32,1,21.2,21.899999999999995
Valletta (Malta),2025-02-01,29.0,2025,2,32,1,28.0,28.099999999999998
Oslo (Norway),2025-02-01,27.7,2025,2,32,1,30.8,28.299999999999997
Warsaw (Poland),2025-02-01,29.5,2025,2,32,1,24.7,25.7
Lisbon (Portugal),2025-02-01,27.2,2025,2,32,1,23.6,25.933333333333334
Bucharest (Romania),2025-02-01,44.6,2025,2,32,1,39.0,37.53333333333333
Stockholm (Sweden),2025-02-01,15.8,2025,2,32,1,13.8,14.866666666666667
Ljubljana (Slovenia),2025-02-01,33.5,2025,2,32,1,30.3,34.099999999999994
Bratislava (Slovakia),2025-02-01,21.5,2025,2,32,1,18.1,19.46666666666667
Vienna (Austria),2025-03-01,23.5,2025,3,60,2,23.6,23.0
Brussels (Belgium),2025-03-01,33.0,2025,3,60,2,28.4,30.099999999999994
Sofia (Bulgaria),2025-03-01,27.4,2025,3,60,2,32.1,35.43333333333333
Bern (Switzerland),2025-03-01,26.5,2025,3,60,2,23.7,25.2
Nicosia (Cyprus),2025-03-01,24.2,2025,3,60,2,30.0,30.13333333333333
Prague (Czech Republic),2025-03-01,33.7,2025,3,60,2,35.0,30.833333333333332
Berlin (Germany),2025-03-01,27.9,2025,3,60,2,26.4,25.399999999999995
Copenhagen (Denmark),2025-03-01,9.4,2025,3,60,2,12.1,11.03333333333333
Tallinn (Estonia),2025-03-01,10.2,2025,3,60,2,11.8,11.266666666666666
Athens (Greece),2025-03-01,43.0,2025,3,60,2,28.0,36.23333333333333
Madrid (Spain),2025-03-01,19.9,2025,3,60,2,34.6,28.333333333333332
EU27 (aggregate),2025-03-01,25.7,2025,3,60,2,27.8,26.46666666666667
Helsinki (Finland),2025-03-01,11.7,2025,3,60,2,13.3,12.833333333333334
Paris (France),2025-03-01,30.1,2025,3,60,2,30.4,29.7
Zagreb (Croatia),2025-03-01,36.6,2025,3,60,2,38.5,34.833333333333336
Budapest (Hungary),2025-03-01,28.4,2025,3,60,2,33.4,28.899999999999995
Dublin (Ireland),2025-03-01,24.6,2025,3,60,2,25.0,27.099999999999998
Reykjavik (Iceland),2025-03-01,8.4,2025,3,60,2,7.0,10.566666666666665
Rome (Italy),2025-03-01,28.0,2025,3,60,2,35.8,31.833333333333332
Vilnius (Lithuania),2025-03-01,34.6,2025,3,60,2,33.0,29.566666666666663
Luxembourg (Luxembourg),2025-03-01,24.5,2025,3,60,2,22.5,22.799999999999997
Riga (Latvia),2025-03-01,23.6,2025,3,60,2,26.8,23.866666666666664
Valletta (Malta),2025-03-01,20.5,2025,3,60,2,29.0,25.833333333333332
Amsterdam (Netherlands),2025-03-01,27.0,2025,3,60,2,21.3,24.36666666666667
Oslo (Norway),2025-03-01,18.4,2025,3,60,2,27.7,25.63333333333333
Warsaw (Poland),2025-03-01,32.2,2025,3,60,2,29.5,28.8
Lisbon (Portugal),2025-03-01,16.8,2025,3,60,2,27.2,22.53333333333333
Bucharest (Romania),2025-03-01,40.8,2025,3,60,2,44.6,41.46666666666666
Stockholm (Sweden),2025-03-01,11.2,2025,3,60,2,15.8,13.6
Ljubljana (Slovenia),2025-03-01,30.5,2025,3,60,2,33.5,31.433333333333326
Bratislava (Slovakia),2025-03-01,22.1,2025,3,60,2,21.5,20.56666666666667
Vienna (Austria),2025-04-01,15.0,2025,4,91,2,23.5,20.7
Brussels (Belgium),2025-04-01,23.8,2025,4,91,2,33.0,28.399999999999995
Sofia (Bulgaria),2025-04-01,20.8,2025,4,91,2,27.4,26.766666666666666
Bern (Switzerland),2025-04-01,19.3,2025,4,91,2,26.5,23.166666666666668
Nicosia (Cyprus),2025-04-01,15.2,2025,4,91,2,24.2,23.13333333333333
Prague (Czech Republic),2025-04-01,23.5,2025,4,91,2,33.7,30.73333333333333
Berlin (Germany),2025-04-01,16.5,2025,4,91,2,27.9,23.599999999999998
Copenhagen (Denmark),2025-04-01,7.5,2025,4,91,2,9.4,9.666666666666663
Tallinn (Estonia),2025-04-01,10.8,2025,4,91,2,10.2,10.933333333333332
Athens (Greece),2025-04-01,31.2,2025,4,91,2,43.0,34.06666666666666
Madrid (Spain),2025-04-01,16.2,2025,4,91,2,19.9,23.566666666666666
EU27 (aggregate),2025-04-01,19.5,2025,4,91,2,25.7,24.333333333333332
Helsinki (Finland),2025-04-01,9.5,2025,4,91,2,11.7,11.5
Paris (France),2025-04-01,24.4,2025,4,91,2,30.1,28.3
Zagreb (Croatia),2025-04-01,28.2,2025,4,91,2,36.6,34.43333333333333
Budapest (Hungary),2025-04-01,16.8,2025,4,91,2,28.4,26.2
Dublin (Ireland),2025-04-01,30.1,2025,4,91,2,24.6,26.566666666666666
Reykjavik (Iceland),2025-04-01,3.6,2025,4,91,2,8.4,6.333333333333333
Rome (Italy),2025-04-01,22.6,2025,4,91,2,28.0,28.8
Vilnius (Lithuania),2025-04-01,21.8,2025,4,91,2,34.6,29.8
Luxembourg (Luxembourg),2025-04-01,18.1,2025,4,91,2,24.5,21.700000000000003
Riga (Latvia),2025-04-01,15.8,2025,4,91,2,23.6,22.066666666666663
Valletta (Malta),2025-04-01,19.2,2025,4,91,2,20.5,22.900000000000002
Amsterdam (Netherlands),2025-04-01,18.0,2025,4,91,2,27.0,22.100000000000005
Oslo (Norway),2025-04-01,15.3,2025,4,91,2,18.4,20.466666666666665
Warsaw (Poland),2025-04-01,23.0,2025,4,91,2,32.2,28.23333333333333
Lisbon (Portugal),2025-04-01,16.3,2025,4,91,2,16.8,20.099999999999998
Bucharest (Romania),2025-04-01,35.1,2025,4,91,2,40.8,40.166666666666664
Stockholm (Sweden),2025-04-01,11.3,2025,4,91,2,11.2,12.766666666666666
Ljubljana (Slovenia),2025-04-01,20.2,2025,4,91,2,30.5,28.066666666666663
Bratislava (Slovakia),2025-04-01,16.0,2025,4,91,2,22.1,19.86666666666667
Vienna (Austria),2025-05-01,13.1,2025,5,121,2,15.0,17.2
Brussels (Belgium),2025-05-01,18.3,2025,5,121,2,23.8,25.03333333333333
Sofia (Bulgaria),2025-05-01,16.9,2025,5,121,2,20.8,21.7
Bern (Switzerland),2025-05-01,12.6,2025,5,121,2,19.3,19.466666666666665
Nicosia (Cyprus),2025-05-01,15.9,2025,5,121,2,15.2,18.43333333333333
Prague (Czech Republic),2025-05-01,18.5,2025,5,121,2,23.5,25.23333333333333
Berlin (Germany),2025-05-01,13.8,2025,5,121,2,16.5,19.4
Copenhagen (Denmark),2025-05-01,6.9,2025,5,121,2,7.5,7.93333333333333
Tallinn (Estonia),2025-05-01,8.7,2025,5,121,2,10.8,9.899999999999999
Athens (Greece),2025-05-01,31.9,2025,5,121,2,31.2,35.36666666666667
Madrid (Spain),2025-05-01,14.8,2025,5,121,2,16.2,16.966666666666665
EU27 (aggregate),2025-05-01,16.9,2025,5,121,2,19.5,20.7
Helsinki (Finland),2025-05-01,8.4,2025,5,121,2,9.5,9.866666666666669
Paris (France),2025-05-01,18.8,2025,5,121,2,24.4,24.433333333333334
Zagreb (Croatia),2025-05-01,23.8,2025,5,121,2,28.2,29.53333333333333
Budapest (Hungary),2025-05-01,16.1,2025,5,121,2,16.8,20.433333333333334
Dublin (Ireland),2025-05-01,20.5,2025,5,121,2,30.1,25.066666666666666
Reykjavik (Iceland),2025-05-01,4.3,2025,5,121,2,3.6,5.433333333333334
Rome (Italy),2025-05-01,20.9,2025,5,121,2,22.6,23.833333333333332
Vilnius (Lithuania),2025-05-01,18.5,2025,5,121,2,21.8,24.96666666666667
Luxembourg (Luxembourg),2025-05-01,14.2,2025,5,121,2,18.1,18.933333333333334
Riga (Latvia),2025-05-01,12.9,2025,5,121,2,15.8,17.433333333333334
Valletta (Malta),2025-05-01,17.6,2025,5,121,2,19.2,19.1
Amsterdam (Netherlands),2025-05-01,14.0,2025,5,121,2,18.0,19.666666666666668
Oslo (Norway),2025-05-01,11.7,2025,5,121,2,15.3,15.133333333333331
Warsaw (Poland),2025-05-01,22.5,2025,5,121,2,23.0,25.899999999999995
Lisbon (Portugal),2025-05-01,16.6,2025,5,121,2,16.3,16.566666666666666
Bucharest (Romania),2025-05-01,28.7,2025,5,121,2,35.1,34.86666666666666
Stockholm (Sweden),2025-05-01,9.6,2025,5,121,2,11.3,10.700000000000001
Ljubljana (Slovenia),2025-05-01,15.9,2025,5,121,2,20.2,22.199999999999992
Bratislava (Slovakia),2025-05-01,19.0,2025,5,121,2,16.0,19.033333333333335
Vienna (Austria),2025-06-01,12.5,2025,6,152,3,13.1,13.533333333333333
Brussels (Belgium),2025-06-01,15.7,2025,6,152,3,18.3,19.266666666666666
Sofia (Bulgaria),2025-06-01,18.3,2025,6,152,3,16.9,18.666666666666664
Bern (Switzerland),2025-06-01,11.6,2025,6,152,3,12.6,14.5
Nicosia (Cyprus),2025-06-01,14.3,2025,6,152,3,15.9,15.133333333333331
Prague (Czech Republic),2025-06-01,16.3,2025,6,152,3,18.5,19.433333333333334
Berlin (Germany),2025-06-01,13.7,2025,6,152,3,13.8,14.666666666666666
Copenhagen (Denmark),2025-06-01,5.9,2025,6,152,3,6.9,6.766666666666663
Tallinn (Estonia),2025-06-01,5.2,2025,6,152,3,8.7,8.233333333333333
Athens (Greece),2025-06-01,32.9,2025,6,152,3,31.9,31.999999999999996
Madrid (Spain),2025-06-01,18.1,2025,6,152,3,14.8,16.366666666666667
EU27 (aggregate),2025-06-01,16.0,2025,6,152,3,16.9,17.466666666666665
Helsinki (Finland),2025-06-01,7.4,2025,6,152,3,8.4,8.433333333333335
Paris (France),2025-06-01,18.1,2025,6,152,3,18.8,20.433333333333334
Zagreb (Croatia),2025-06-01,23.4,2025,6,152,3,23.8,25.133333333333336
Budapest (Hungary),2025-06-01,15.5,2025,6,152,3,16.1,16.133333333333336
Dublin (Ireland),2025-06-01,16.5,2025,6,152,3,20.5,22.36666666666667
Reykjavik (Iceland),2025-06-01,4.4,2025,6,152,3,4.3,4.1000000000000005
Rome (Italy),2025-06-01,22.8,2025,6,152,3,20.9,22.099999999999998
Vilnius (Lithuania),2025-06-01,12.1,2025,6,152,3,18.5,17.466666666666665
Luxembourg (Luxembourg),2025-06-01,12.9,2025,6,152,3,14.2,15.066666666666665
Riga (Latvia),2025-06-01,12.5,2025,6,152,3,12.9,13.733333333333333
Valletta (Malta),2025-06-01,22.2,2025,6,152,3,17.6,19.666666666666668
Amsterdam (Netherlands),2025-06-01,13.5,2025,6,152,3,14.0,15.166666666666666
Oslo (Norway),2025-06-01,10.8,2025,6,152,3,11.7,12.6
Warsaw (Poland),2025-06-01,18.2,2025,6,152,3,22.5,21.23333333333333
Lisbon (Portugal),2025-06-01,14.1,2025,6,152,3,16.6,15.666666666666666
Bucharest (Romania),2025-06-01,29.9,2025,6,152,3,28.7,31.23333333333333
Stockholm (Sweden),2025-06-01,9.3,2025,6,152,3,9.6,10.066666666666668
Ljubljana (Slovenia),2025-06-01,14.7,2025,6,152,3,15.9,16.933333333333326
Bratislava (Slovakia),2025-06-01,16.3,2025,6,152,3,19.0,17.099999999999998
Vienna (Austria),2025-07-01,10.8,2025,7,182,3,12.5,12.133333333333333
Brussels (Belgium),2025-07-01,14.8,2025,7,182,3,15.7,16.266666666666666
Sofia (Bulgaria),2025-07-01,17.3,2025,7,182,3,18.3,17.499999999999996
Bern (Switzerland),2025-07-01,10.3,2025,7,182,3,11.6,11.5
Nicosia (Cyprus),2025-07-01,12.2,2025,7,182,3,14.3,14.133333333333331
Prague (Czech Republic),2025-07-01,15.6,2025,7,182,3,16.3,16.799999999999997
Berlin (Germany),2025-07-01,14.5,2025,7,182,3,13.7,14.0
Copenhagen (Denmark),2025-07-01,6.0,2025,7,182,3,5.9,6.266666666666663
Tallinn (Estonia),2025-07-01,9.5,2025,7,182,3,5.2,7.799999999999998
Athens (Greece),2025-07-01,34.7,2025,7,182,3,32.9,33.166666666666664
Madrid (Spain),2025-07-01,13.9,2025,7,182,3,18.1,15.600000000000001
EU27 (aggregate),2025-07-01,15.7,2025,7,182,3,16.0,16.2
Helsinki (Finland),2025-07-01,9.1,2025,7,182,3,7.4,8.300000000000002
Paris (France),2025-07-01,16.7,2025,7,182,3,18.1,17.866666666666667
Zagreb (Croatia),2025-07-01,22.5,2025,7,182,3,23.4,23.23333333333333
Budapest (Hungary),2025-07-01,14.0,2025,7,182,3,15.5,15.200000000000001
Dublin (Ireland),2025-07-01,17.8,2025,7,182,3,16.5,18.266666666666666
Reykjavik (Iceland),2025-07-01,4.2,2025,7,182,3,4.4,4.300000000000001
Rome (Italy),2025-07-01,19.0,2025,7,182,3,22.8,20.900000000000002
Vilnius (Lithuania),2025-07-01,13.7,2025,7,182,3,12.1,14.766666666666666
Luxembourg (Luxembourg),2025-07-01,13.5,2025,7,182,3,12.9,13.533333333333333
Riga (Latvia),2025-07-01,15.0,2025,7,182,3,12.5,13.466666666666663
Valletta (Malta),2025-07-01,17.7,2025,7,182,3,22.2,19.166666666666668
Amsterdam (Netherlands),2025-07-01,13.4,2025,7,182,3,13.5,13.633333333333335
Oslo (Norway),2025-07-01,11.5,2025,7,182,3,10.8,11.33333333333333
Warsaw (Poland),2025-07-01,22.0,2025,7,182,3,18.2,20.899999999999995
Lisbon (Portugal),2025-07-01,14.0,2025,7,182,3,14.1,14.899999999999999
Bucharest (Romania),2025-07-01,33.1,2025,7,182,3,29.9,30.566666666666663
Stockholm (Sweden),2025-07-01,8.7,2025,7,182,3,9.3,9.200000000000001
Ljubljana (Slovenia),2025-07-01,14.8,2025,7,182,3,14.7,15.133333333333328
Bratislava (Slovakia),2025-07-01,10.3,2025,7,182,3,16.3,15.200000000000001
Vienna (Austria),2025-08-01,13.6,2025,8,213,3,10.8,12.299999999999999
Brussels (Belgium),2025-08-01,15.5,2025,8,213,3,14.8,15.33333333333333
Sofia (Bulgaria),2025-08-01,16.9,2025,8,213,3,17.3,17.5
Bern (Switzerland),2025-08-01,12.1,2025,8,213,3,10.3,11.33333333333333
Nicosia (Cyprus),2025-08-01,10.4,2025,8,213,3,12.2,12.299999999999997
Prague (Czech Republic),2025-08-01,20.2,2025,8,213,3,15.6,17.366666666666664
Berlin (Germany),2025-08-01,15.9,2025,8,213,3,14.5,14.700000000000001
Copenhagen (Denmark),2025-08-01,9.0,2025,8,213,3,6.0,6.966666666666664
Tallinn (Estonia),2025-08-01,5.8,2025,8,213,3,9.5,6.833333333333332
Athens (Greece),2025-08-01,21.1,2025,8,213,3,34.7,29.566666666666663
Madrid (Spain),2025-08-01,16.6,2025,8,213,3,13.9,16.2
EU27 (aggregate),2025-08-01,16.3,2025,8,213,3,15.7,16.0
Helsinki (Finland),2025-08-01,7.3,2025,8,213,3,9.1,7.9333333333333345
Paris (France),2025-08-01,16.9,2025,8,213,3,16.7,17.23333333333333
Zagreb (Croatia),2025-08-01,22.5,2025,8,213,3,22.5,22.8
Budapest (Hungary),2025-08-01,19.2,2025,8,213,3,14.0,16.233333333333334
Dublin (Ireland),2025-08-01,17.7,2025,8,213,3,17.8,17.333333333333332
Reykjavik (Iceland),2025-08-01,3.9,2025,8,213,3,4.2,4.166666666666667
Rome (Italy),2025-08-01,17.7,2025,8,213,3,19.0,19.833333333333332
Vilnius (Lithuania),2025-08-01,15.9,2025,8,213,3,13.7,13.9
Luxembourg (Luxembourg),2025-08-01,13.1,2025,8,213,3,13.5,13.166666666666666
Riga (Latvia),2025-08-01,17.2,2025,8,213,3,15.0,14.899999999999999
Valletta (Malta),2025-08-01,20.4,2025,8,213,3,17.7,20.099999999999998
Amsterdam (Netherlands),2025-08-01,14.3,2025,8,213,3,13.4,13.733333333333334
Oslo (Norway),2025-08-01,11.9,2025,8,213,3,11.5,11.399999999999999
Warsaw (Poland),2025-08-01,22.4,2025,8,213,3,22.0,20.866666666666664
Lisbon (Portugal),2025-08-01,15.6,2025,8,213,3,14.0,14.566666666666665
Bucharest (Romania),2025-08-01,34.1,2025,8,213,3,33.1,32.36666666666666
Stockholm (Sweden),2025-08-01,9.4,2025,8,213,3,8.7,9.133333333333333
Ljubljana (Slovenia),2025-08-01,16.3,2025,8,213,3,14.8,15.266666666666664
Bratislava (Slovakia),2025-08-01,14.2,2025,8,213,3,10.3,13.600000000000001
Vienna (Austria),2025-09-01,14.3,2025,9,244,4,13.6,12.9
Brussels (Belgium),2025-09-01,16.9,2025,9,244,4,15.5,15.733333333333329
Sofia (Bulgaria),2025-09-01,19.8,2025,9,244,4,16.9,17.999999999999996
Bern (Switzerland),2025-09-01,12.2,2025,9,244,4,12.1,11.533333333333331
Nicosia (Cyprus),2025-09-01,16.2,2025,9,244,4,10.4,12.93333333333333
Prague (Czech Republic),2025-09-01,19.2,2025,9,244,4,20.2,18.333333333333332
Berlin (Germany),2025-09-01,16.3,2025,9,244,4,15.9,15.566666666666668
Copenhagen (Denmark),2025-09-01,9.7,2025,9,244,4,9.0,8.233333333333329
Tallinn (Estonia),2025-09-01,7.7,2025,9,244,4,5.8,7.666666666666665
Athens (Greece),2025-09-01,26.7,2025,9,244,4,21.1,27.499999999999996
Madrid (Spain),2025-09-01,18.8,2025,9,244,4,16.6,16.433333333333334
EU27 (aggregate),2025-09-01,18.1,2025,9,244,4,16.3,16.7
Helsinki (Finland),2025-09-01,9.7,2025,9,244,4,7.3,8.700000000000001
Paris (France),2025-09-01,19.6,2025,9,244,4,16.9,17.73333333333333
Zagreb (Croatia),2025-09-01,21.3,2025,9,244,4,22.5,22.099999999999998
Budapest (Hungary),2025-09-01,18.9,2025,9,244,4,19.2,17.366666666666664
Dublin (Ireland),2025-09-01,19.0,2025,9,244,4,17.7,18.166666666666668
Reykjavik (Iceland),2025-09-01,3.5,2025,9,244,4,3.9,3.8666666666666667
Rome (Italy),2025-09-01,22.1,2025,9,244,4,17.7,19.6
Vilnius (Lithuania),2025-09-01,17.0,2025,9,244,4,15.9,15.533333333333331
Luxembourg (Luxembourg),2025-09-01,13.3,2025,9,244,4,13.1,13.300000000000002
Riga (Latvia),2025-09-01,19.5,2025,9,244,4,17.2,17.23333333333333
Valletta (Malta),2025-09-01,24.5,2025,9,244,4,20.4,20.866666666666664
Amsterdam (Netherlands),2025-09-01,15.5,2025,9,244,4,14.3,14.4
Oslo (Norway),2025-09-01,15.0,2025,9,244,4,11.9,12.799999999999997
Warsaw (Poland),2025-09-01,20.9,2025,9,244,4,22.4,21.766666666666662
Lisbon (Portugal),2025-09-01,18.8,2025,9,244,4,15.6,16.13333333333333
Bucharest (Romania),2025-09-01,37.7,2025,9,244,4,34.1,34.96666666666666
Stockholm (Sweden),2025-09-01,10.7,2025,9,244,4,9.4,9.6
Ljubljana (Slovenia),2025-09-01,19.2,2025,9,244,4,16.3,16.766666666666662
Bratislava (Slovakia),2025-09-01,14.4,2025,9,244,4,14.2,12.966666666666669
Brussels (Belgium),2025-10-01,20.4,2025,10,274,4,16.9,17.599999999999998
Sofia (Bulgaria),2025-10-01,24.6,2025,10,274,4,19.8,20.43333333333333
Bern (Switzerland),2025-10-01,15.4,2025,10,274,4,12.2,13.233333333333333
Nicosia (Cyprus),2025-10-01,19.6,2025,10,274,4,16.2,15.399999999999999
Prague (Czech Republic),2025-10-01,19.9,2025,10,274,4,19.2,19.766666666666666
Berlin (Germany),2025-10-01,17.0,2025,10,274,4,16.3,16.400000000000002
Tallinn (Estonia),2025-10-01,8.7,2025,10,274,4,7.7,7.399999999999999
Athens (Greece),2025-10-01,28.7,2025,10,274,4,26.7,25.499999999999996
Madrid (Spain),2025-10-01,24.1,2025,10,274,4,18.8,19.833333333333332
EU27 (aggregate),2025-10-01,21.3,2025,10,274,4,18.1,18.566666666666666
Helsinki (Finland),2025-10-01,10.9,2025,10,274,4,9.7,9.299999999999999
